"Price","Mileage","City","State","Make","Model","vehicle age"
"22000","64780","Westmont"," IL","Acura","RDXAWD","6.0"
"14995","64794","Manassas"," VA","Acura","TSX4dr","9.0"
"27995","64800","Rochester"," NY","Acura","MDXAWD","6.0"
"21999","64802","Knoxville"," TN","Acura","MDXAWD","8.0"
"17330","64813","Delray Beach"," FL","Acura","RDXwith","7.0"
"19987","64851","Norwood"," MA","Acura","RDXAWD","6.0"
"19000","64877","Cranston"," RI","Acura","RDXAWD","6.0"
"20658","64901","Greeley"," CO","Acura","MDXAWD","10.0"
"18999","64956","Marrieta"," GA","Acura","MDXAWD","9.0"
"24590","64970","Greatneck"," NY","Acura","MDXAWD","5.0"
"17995","64971","Denton"," TX","Acura","TL2WD","8.0"
"25736","64984","Union"," NJ","Acura","MDXAWD","5.0"
"19794","65068","Ellicott City"," MD","Acura","RDXAWD","7.0"
"19999","65074","Leavenworth"," KS","Acura","MDXAWD","9.0"
"14495","65105","Warrenton"," MO","Acura","TSXAutomatic","8.0"
"22800","65125","Owings Mills"," MD","Acura","TLXFWD","5.0"
"13987","65161","Bristol"," PA","Acura","TL4dr","10.0"
"12999","65171","Marrieta"," GA","Acura","TL4dr","9.0"
"18395","65201","Union City"," GA","Acura","TSX4dr","10.0"
"21000","65208","Falls Church"," VA","Acura","MDXAWD","9.0"
"12995","65221","Egg Harbor"," NJ","Acura","RDXFWD","8.0"
"15844","65266","Chantilly"," VA","Acura","ILX5-Speed","5.0"
"24995","65292","Hillsboro"," OR","Acura","MDXwith","7.0"
"30991","65295","Tracy"," CA","Acura","MDXAWD","5.0"
"20600","65313","Roswell"," GA","Acura","RDXAWD","7.0"
"23370","65367","Fredericksburg"," VA","Acura","RDXAWD","5.0"
"24980","65393","Pleasanton"," CA","Acura","MDXAWD","8.0"
"16400","65403","Flemingsburg"," KY","Acura","ILXAutomatic","4.0"
"28959","65409","Fort Smith"," AR","Acura","MDXFWD","6.0"
"24271","65424","RICHFIELD"," MN","Acura","RDXAWD","5.0"
"14841","65450","Bowie"," MD","Acura","TL2WD","8.0"
"22777","65454","Arlington"," VA","Acura","MDXAWD","8.0"
"21515","65469","Avondale"," AZ","Acura","RDXFWD","6.0"
"28900","65472","Woodinville"," WA","Acura","MDXwith","7.0"
"8995","65500","Naugatuck"," CT","Acura","TL4dr","12.0"
"22598","65503","Wichita"," KS","Acura","TLXFWD","5.0"
"27500","65515","Baltimore"," MD","Acura","MDXAWD","5.0"
"20528","65552","Elmsford"," NY","Acura","RDXAWD","6.0"
"13790","65580","Rolling Meadows"," IL","Acura","TL4dr","11.0"
"8877","65580","Royersford"," PA","Acura","TLAutomatic","16.0"
"18970","65606","Mission Viejo"," CA","Acura","RDXFWD","6.0"
"18995","65608","Union City"," GA","Acura","TSX4dr","10.0"
"18729","65623","League City"," TX","Acura","RDXBase","7.0"
"14955","65664","Sacramento"," CA","Acura","RL4dr","12.0"
"14000","65700","Dallas"," TX","Acura","TSXAutomatic","8.0"
"27899","65729","Bentonville"," AR","Acura","MDXAWD","6.0"
"14828","65767","Marlton"," NJ","Acura","RDXFWD","10.0"
"15995","65792","Sacramento"," CA","Acura","ILXHybrid","7.0"
"20995","65794","Nashville"," TN","Acura","TLXFWD","5.0"
"18499","65851","Royersford"," PA","Acura","MDXAWD","9.0"
"26487","65880","Tracy"," CA","Acura","MDXAWD","6.0"
"19727","65881","Boerne"," TX","Acura","ZDXAWD","10.0"
"15595","65893","Teterboro"," NJ","Acura","MDXAWD","11.0"
"23400","65927","Tucson"," AZ","Acura","TLXFWD","5.0"
"15988","65947","Springfield"," FL","Acura","RDXAWD","10.0"
"14995","65972","Brentwood"," TN","Acura","TL4dr","10.0"
"13300","65994","Colorado Springs"," CO","Acura","TSX4dr","10.0"
"24533","66006","Westminster"," CO","Acura","RDXAWD","7.0"
"21840","66011","Reading"," PA","Acura","RDXAWD","5.0"
"10991","66014","Houston"," TX","Acura","TL4dr","12.0"
"17729","66076","Grenada"," MS","Acura","TLSpecial","6.0"
"14947","66084","North Huntingdon"," PA","Acura","RL4dr","10.0"
"18500","66097","Dallas"," TX","Acura","MDXAWD","11.0"
"23488","66138","Sacramento"," CA","Acura","ZDXAWD","9.0"
"21494","66148","Wait Park"," MN","Acura","RDXAWD","7.0"
"30991","66151","Tracy"," CA","Acura","MDXAWD","5.0"
"17898","66153","West Valley"," UT","Acura","TL2WD","8.0"
"10995","66155","Hayward"," CA","Acura","RLAutomatic","14.0"
"19490","66180","Roswell"," GA","Acura","TLXFWD","5.0"
"16988","66181","Yuba City"," CA","Acura","TLBase","7.0"
"21235","66201","Tracy"," CA","Acura","TLSH-AWD","6.0"
"16627","66207","Cincinnati"," OH","Acura","TSXAutomatic","8.0"
"22491","66234","Ellicott City"," MD","Acura","RDXFWD","5.0"
"15995","66236","Chicago"," IL","Acura","RDXAWD","10.0"
"24599","66246","Jacksonville"," FL","Acura","MDXFWD","6.0"
"14496","66258","Waukesha"," WI","Acura","TSX4dr","9.0"
"27940","66304","Newnan"," GA","Acura","MDXAWD","5.0"
"17950","66357","Grand Prairie"," TX","Acura","TLSH-AWD","7.0"
"17000","66387","Westmont"," IL","Acura","TL4dr","10.0"
"26687","66439","Tracy"," CA","Acura","MDXAWD","6.0"
"26991","66441","Sarasota"," FL","Acura","MDXFWD","6.0"
"14995","66467","San Jose"," CA","Acura","TL4dr","13.0"
"24995","66508","Charlotte"," NC","Acura","MDXAWD","6.0"
"11895","66525","Rochelle Park"," NJ","Acura","RDX4WD","13.0"
"22807","66548","Savannah"," GA","Acura","RDXFWD","6.0"
"19994","66576","Hanover"," PA","Acura","TSX5-Speed","7.0"
"23997","66585","Everett"," WA","Acura","MDXAWD","9.0"
"13990","66602","Denville"," NJ","Acura","TSXAutomatic","8.0"
"9730","66606","Lake Park"," FL","Acura","TL4dr","13.0"
"32500","66630","Fort Smith"," AR","Acura","MDXAWD","5.0"
"11000","66692","Canton"," OH","Acura","TSX4dr","11.0"
"22599","66769","Verona"," NJ","Acura","RDXAWD","7.0"
"17999","66770","Elk Grove"," CA","Acura","TSX5-Speed","7.0"
"12776","66777","Duluth"," GA","Acura","TL4dr","10.0"
"22482","66798","Chesapeake"," VA","Acura","RDXBase","7.0"
"20619","66815","DANBURY"," CT","Acura","RDXAWD","7.0"
"12950","66848","Fairborn"," OH","Acura","TSX4dr","10.0"
"13975","66853","Westmont"," IL","Acura","ILX5-Speed","6.0"
"14498","66870","Raleigh"," NC","Acura","TSX4dr","9.0"
"17880","66906","Austin"," TX","Acura","TL2WD","8.0"
"12995","66915","Savannah"," GA","Acura","TSXAutomatic","8.0"
"22495","66923","Mundelein"," IL","Acura","RDXAWD","5.0"
"29998","66944","Palatine"," IL","Acura","MDXAWD","6.0"
"22388","67000","Golden"," CO","Acura","MDXAWD","8.0"
"22000","67000","Reading"," PA","Acura","RDXAWD","6.0"
"27712","67007","Bethesda"," MD","Acura","MDXAWD","6.0"
"22444","67021","Scarsdale"," NY","Acura","MDXAWD","8.0"
"21532","67031","Morrow"," GA","Acura","RDXFWD","5.0"
"18995","67072","Kirkland"," WA","Acura","RDXBase","7.0"
"26940","67098","Newnan"," GA","Acura","MDXAWD","5.0"
"12888","67101","Dallas"," TX","Acura","ILX5-Speed","6.0"
"22717","67134","Delavan"," WI","Acura","RDXAWD","7.0"
"14788","67143","Lauderdale Lakes"," FL","Acura","TSXSpecial","7.0"
"18774","67143","Burlington"," NJ","Acura","RDXAWD","7.0"
"19250","67143","Langhorne"," PA","Acura","MDX4WD","12.0"
"13995","67261","Nashville"," TN","Acura","ILX5-Speed","6.0"
"26986","67265","Tracy"," CA","Acura","MDXFWD","5.0"
"27963","67268","Mount Juliet"," TN","Acura","MDXFWD","5.0"
"20995","67293","Lewisville"," TX","Acura","MDXwith","7.0"
"15999","67338","Downey"," CA","Acura","TL4dr","12.0"
"14892","67339","Jacksonville"," FL","Acura","MDX4WD","13.0"
"17400","67365","Arlington Heights"," IL","Acura","TLSH-AWD","7.0"
"20992","67375","Fort Pierce"," FL","Acura","MDXAWD","8.0"
"9731","67412","Port Richey"," FL","Acura","TL4dr","13.0"
"15968","67414","League City"," TX","Acura","TSX","9.0"
"15999","67419","Lynnwood"," WA","Acura","RDXAWD","10.0"
"24595","67429","Tenafly"," NJ","Acura","MDXAWD","6.0"
"18634","67447","Sterling"," VA","Acura","RDXBase","7.0"
"8900","67474","Bloomingdale"," NJ","Acura","TLAutomatic","15.0"
"22740","67483","Atlanta"," GA","Acura","MDXAWD","8.0"
"18998","67529","Palatine"," IL","Acura","RDXAWD","9.0"
"16000","67549","Falls Church"," VA","Acura","RDXFWD","9.0"
"14821","67581","Rockville"," MD","Acura","TL4dr","10.0"
"12500","67581","Fullerton"," CA","Acura","TL4dr","13.0"
"19999","67585","Smyrna"," GA","Acura","RLXwith","6.0"
"16985","67605","Raleigh"," NC","Acura","TL2WD","8.0"
"14900","67609","Fayetteville"," AR","Acura","MDX4WD","13.0"
"27986","67612","Tracy"," CA","Acura","MDXAWD","6.0"
"22999","67659","Parker"," CO","Acura","MDXAWD","10.0"
"23998","67698","Richardson"," TX","Acura","RLXBase","6.0"
"22991","67748","Albuquerque"," NM","Acura","RDXAWD","7.0"
"20988","67752","Portland"," OR","Acura","RDXAWD","8.0"
"16995","67763","Charlotte"," NC","Acura","TL2WD","6.0"
"27500","67765","Marietta"," GA","Acura","MDXAWD","5.0"
"20499","67850","East Haven"," CT","Acura","RDXAWD","5.0"
"20895","67862","Auburn Hills"," MI","Acura","MDXAWD","10.0"
"9999","67866","Burien"," WA","Acura","TLAutomatic","15.0"
"16750","67874","Louisville"," KY","Acura","TL2WD","6.0"
"15995","67950","Naugatuck"," CT","Acura","MDX4WD","12.0"
"24890","67979","Woodside"," NY","Acura","TLSH-AWD","7.0"
"19786","67979","Waukesha"," WI","Acura","RDXAWD","9.0"
"15950","67990","Portland"," OR","Acura","TL4dr","10.0"
"18995","67996","Westborough"," MA","Acura","RDXAWD","8.0"
"24995","68000","Naugatuck"," CT","Acura","MDXAWD","5.0"
"13489","68000","Raleigh"," NC","Acura","TSX4dr","11.0"
"10995","68006","Mount Laurel"," NJ","Acura","TSXAutomatic","14.0"
"12985","68030","North Hollywood"," CA","Acura","RDXFWD","10.0"
"21969","68037","Conyers"," GA","Acura","RDXwith","7.0"
"22379","68053","Dinuba"," CA","Acura","MDXAWD","9.0"
"14000","68060","Westminster"," CA","Acura","TSX4dr","9.0"
"15582","68061","Scottsdale"," AZ","Acura","RDXFWD","9.0"
"18895","68067","Baltimore"," MD","Acura","RDXwith","7.0"
"20755","68084","Wilmington"," NC","Acura","TLSH-AWD","8.0"
"19000","68091","Hazelwood"," MO","Acura","RDXFWD","6.0"
"19912","68114","Union"," NJ","Acura","MDXAWD","9.0"
"32599","68134","Centennial"," CO","Acura","MDXSH-AWD","4.0"
"17900","68158","Englewood"," CO","Acura","MDX4WD","12.0"
"23879","68185","Anaheim"," CA","Acura","RDXwith","7.0"
"12999","68203","Alpharetta"," GA","Acura","TSXAutomatic","8.0"
"29488","68206","Cockeysville"," MD","Acura","MDXAWD","6.0"
"13000","68212","Hasbrouck Heights"," NJ","Acura","TSXAutomatic","8.0"
"11997","68236","Fredericksburg"," VA","Acura","TL4dr","12.0"
"28987","68238","Tracy"," CA","Acura","MDXAWD","6.0"
"25555","68275","Milford"," CT","Acura","ZDXAWD","9.0"
"22695","68277","Rochelle Park"," NJ","Acura","RDXAWD","7.0"
"25194","68278","Nashville"," TN","Acura","RDXAWD","5.0"
"23692","68281","Plainfield"," IN","Acura","MDXAWD","8.0"
"9500","68289","Arcadia"," FL","Acura","TSX4dr","9.0"
"16500","68290","Baltimore"," MD","Acura","TL2WD","8.0"
"18900","68325","Rolling Meadows"," IL","Acura","MDXAWD","9.0"
"17000","68335","Wilmington"," NC","Acura","TSX5-Speed","7.0"
"14477","68335","Mt. Pocono"," PA","Acura","TL2WD","8.0"
"15988","68338","Fremont"," CA","Acura","ILX5-Speed","6.0"
"24995","68361","Elizabeth City"," NC","Acura","MDXFWD","6.0"
"22998","68403","Roswell"," GA","Acura","RDXFWD","6.0"
"18880","68415","Seekonk"," MA","Acura","TL2WD","8.0"
"13999","68419","Lynnwood"," WA","Acura","TL4dr","11.0"
"18950","68422","Stone Park"," IL","Acura","TLSH-AWD","8.0"
"19988","68454","Redwood City"," CA","Acura","RDXFWD","6.0"
"19300","68454","Colorado Springs"," CO","Acura","MDX4WD","12.0"
"20000","68457","Oklahoma City"," OK","Acura","RDXwith","7.0"
"21700","68467","Macon"," GA","Acura","MDXBase","7.0"
"19995","68480","Rio Linda"," CA","Acura","MDXAWD","9.0"
"17934","68501","Sumner"," WA","Acura","TSX","8.0"
"14995","68505","Bloomingdale"," NJ","Acura","MDX4WD","12.0"
"11949","68507","Las Vegas"," NV","Acura","TSX4dr","11.0"
"30900","68540","Austin"," TX","Acura","RDXFWD","4.0"
"14470","68550","Sterling"," VA","Acura","TSX","9.0"
"22844","68551","Roseville"," CA","Acura","MDXAWD","9.0"
"12998","68574","Placentia"," CA","Acura","TSX4dr","9.0"
"26800","68586","Fairfield"," OH","Acura","MDXAWD","6.0"
"22995","68610","Mundelein"," IL","Acura","MDXBase","7.0"
"10750","68612","Falls Church"," VA","Acura","TSX4dr","13.0"
"27990","68617","Ellisville"," MO","Acura","MDXAWD","6.0"
"13491","68651","Roswell"," GA","Acura","TSXAutomatic","8.0"
"18498","68660","Mystic"," CT","Acura","TLXFWD","5.0"
"19990","68690","Chicago"," IL","Acura","MDXAWD","9.0"
"21987","68710","Tulsa"," OK","Acura","RDXFWD","5.0"
"30500","68719","Middleton"," WI","Acura","MDXAWD","6.0"
"30178","68734","Ellicott City"," MD","Acura","MDXAWD","5.0"
"14533","68738","Shelby"," MI","Acura","ILX5-Speed","7.0"
"21440","68772","Maitland"," FL","Acura","MDXBase","7.0"
"23735","68775","Duluth"," GA","Acura","MDXwith","7.0"
"5995","68830","Westfield"," IN","Acura","SLX4WD","21.0"
"7895","68920","Tujunga"," CA","Acura","TLAutomatic","15.0"
"13695","68962","Ridgewood"," NY","Acura","TSX4dr","9.0"
"26988","68974","Birmingham"," AL","Acura","MDXFWD","6.0"
"17799","68985","Rogers"," MN","Acura","MDXAWD","11.0"
"9999","69000","San Diego"," CA","Acura","TLAutomatic","16.0"
"14500","69006","Duluth"," GA","Acura","ILX6-Speed","7.0"
"13926","69016","Bel Air"," MD","Acura","TSXAutomatic","8.0"
"11982","69027","Lakewood"," NJ","Acura","ILX5-Speed","7.0"
"23702","69093","Kirkland"," WA","Acura","MDXwith","7.0"
"15977","69126","Akron"," OH","Acura","TLBase","7.0"
"19886","69128","St. Louis"," MO","Acura","RLXwith","6.0"
"14993","69146","Wappingers Falls"," NY","Acura","TSX5-Speed","7.0"
"14289","69154","Knoxville"," TN","Acura","TL4dr","11.0"
"19995","69193","Langhorne"," PA","Acura","RDXAWD","7.0"
"11359","69217","Tampa"," FL","Acura","TSX4dr","10.0"
"9995","69221","Manassas"," VA","Acura","RLAutomatic","15.0"
"22490","69244","Ansonia"," CT","Acura","RDXAWD","7.0"
"18988","69264","North Miami Beach"," FL","Acura","MDXAWD","8.0"
"20995","69275","Tukwila"," WA","Acura","ZDXAWD","10.0"
"27988","69291","Fremont"," CA","Acura","MDXFWD","5.0"
"14888","69325","West Islip"," NY","Acura","RL4dr","10.0"
"12970","69334","Jefferson City"," MO","Acura","TL4dr","11.0"
"16991","69336","Tracy"," CA","Acura","ILX5-Speed","5.0"
"30988","69343","Portland"," OR","Acura","MDXAWD","6.0"
"14700","69350","Walnut Creek"," CA","Acura","TL4dr","9.0"
"21995","69354","Alcoa"," TN","Acura","RDXFWD","6.0"
"16488","69355","Creve Coeur"," MO","Acura","TL4dr","10.0"
"14997","69399","San Antonio"," TX","Acura","TL4dr","9.0"
"15499","69409","Lake Park"," FL","Acura","RDXFWD","9.0"
"28795","69419","Paramus"," NJ","Acura","MDXAWD","6.0"
"23995","69442","Marietta"," GA","Acura","MDXwith","7.0"
"23944","69445","Chesapeake"," VA","Acura","MDXwith","7.0"
"11999","69456","Fullerton"," CA","Acura","TSX4dr","10.0"
"27929","69497","Torrance"," CA","Acura","MDXFWD","6.0"
"15900","69506","Naperville"," IL","Acura","TSX5-Speed","7.0"
"25732","69511","Draper"," UT","Acura","MDXAWD","8.0"
"13990","69550","Edgewater Park"," NJ","Acura","ILX5-Speed","6.0"
"20489","69588","Daphne"," AL","Acura","RDXwith","7.0"
"23295","69590","Hackensack"," NJ","Acura","MDXAWD","8.0"
"24800","69609","Marietta"," GA","Acura","MDXAWD","6.0"
"9690","69611","Miami"," FL","Acura","TL4dr","12.0"
"19830","69620","Pembroke Pines"," FL","Acura","MDXAWD","8.0"
"23888","69640","Alcoa"," TN","Acura","RDXAWD","5.0"
"21989","69655","Plainville"," CT","Acura","RLXwith","6.0"
"9499","69656","Schaumburg"," IL","Acura","TSXAutomatic","14.0"
"11490","69667","Orland Park"," IL","Acura","TLAutomatic","14.0"
"13949","69668","Richmond"," VA","Acura","TSXAutomatic","8.0"
"13509","69757","Pinellas Park"," FL","Acura","TL4dr","10.0"
"24595","69766","Indianapolis"," IN","Acura","MDXAWD","8.0"
"14925","69767","Richmond"," VA","Acura","TL4dr","11.0"
"11999","69794","Placentia"," CA","Acura","TSX4dr","10.0"
"11875","69804","Newtown"," PA","Acura","MDX4WD","14.0"
"30511","69817","Saltillo"," MS","Acura","MDXFWD","5.0"
"14782","69820","Norco"," CA","Acura","ILX5-Speed","7.0"
"17400","69846","Marietta"," GA","Acura","RL4dr","10.0"
"15495","69885","New Windsor"," NY","Acura","RDXAWD","9.0"
"23995","69893","Bay Shore"," NY","Acura","MDXAWD","8.0"
"21300","69894","Chesapeake"," VA","Acura","RDXAWD","6.0"
"10995","69900","Naugatuck"," CT","Acura","TSX4dr","9.0"
"16687","69901","Chantilly"," VA","Acura","TLSH-AWD","8.0"
"19990","69951","Jacksonville"," FL","Acura","TLXFWD","5.0"
"19895","69980","Knoxville"," TN","Acura","MDXAWD","8.0"
"22998","69981","Wichita"," KS","Acura","MDXAWD","8.0"
"18745","70000","O'Fallon"," IL","Acura","TLXFWD","5.0"
"15000","70036","Broken Arrow"," OK","Acura","ILXHybrid","7.0"
"14443","70054","Arlington Heights"," IL","Acura","TSX4dr","11.0"
"11398","70066","Scarsdale"," NY","Acura","TSX4dr","10.0"
"16999","70071","Fullerton"," CA","Acura","TL2WD","8.0"
"21900","70113","Tacoma"," WA","Acura","ZDXAWD","10.0"
"8995","70121","Philadelphia"," PA","Acura","TLAutomatic","16.0"
"18697","70134","Arlington"," TX","Acura","MDXAWD","9.0"
"12450","70162","Cary"," NC","Acura","TL4dr","12.0"
"19988","70188","Colorado Springs"," CO","Acura","MDXAWD","9.0"
"10823","70204","Schaumburg"," IL","Acura","TSX4dr","10.0"
"14990","70221","Merriam"," KS","Acura","TSXAutomatic","8.0"
"14986","70231","Casselberry"," FL","Acura","TSXAutomatic","8.0"
"26200","70236","Phoenix"," AZ","Acura","MDXFWD","6.0"
"18991","70242","Torrington"," CT","Acura","MDXAWD","8.0"
"9990","70244","Raleigh"," NC","Acura","TSX4dr","12.0"
"13980","70274","Greensboro"," NC","Acura","TL4dr","10.0"
"17500","70384","Oklahoma City"," OK","Acura","ZDXAWD","10.0"
"16990","70388","Edgewater Park"," NJ","Acura","MDXAWD","11.0"
"25900","70401","Cincinnati"," OH","Acura","MDXAWD","6.0"
"33945","70403","Avenel"," NJ","Acura","MDXSH-AWD","4.0"
"14995","70410","Langhorne"," PA","Acura","TL4dr","10.0"
"24988","70435","Exeter"," NH","Acura","MDXAWD","6.0"
"16698","70452","Maitland"," FL","Acura","RL4dr","10.0"
"10247","70506","West Palm Beach"," FL","Acura","TL4dr","12.0"
"13970","70515","Marietta"," GA","Acura","TL2WD","8.0"
"13991","70542","Katy"," TX","Acura","ILX5-Speed","7.0"
"21500","70543","Lynnwood"," WA","Acura","MDXAWD","9.0"
"13900","70587","Alexandria"," VA","Acura","RDXAWD","11.0"
"19977","70594","Sandy"," UT","Acura","RDXAWD","7.0"
"14250","70597","Baltimore"," MD","Acura","TSXAutomatic","8.0"
"18998","70601","Burlington"," MA","Acura","TLSH-AWD","7.0"
"14792","70620","Sunnyvale"," CA","Acura","TSX4dr","9.0"
"6495","70628","Doral"," FL","Acura","TLAutomatic","15.0"
"14488","70638","Portland"," OR","Acura","TL4dr","11.0"
"12900","70688","Orlando"," FL","Acura","TL4dr","12.0"
"14200","70706","Pittsburgh"," PA","Acura","TSXAutomatic","8.0"
"32687","70718","Springfield"," NJ","Acura","MDXAWD","5.0"
"15990","70736","St Louis"," MO","Acura","TL4dr","11.0"
"11534","70739","Virgina Beach"," VA","Acura","TSX4dr","12.0"
"17897","70741","San Antonio"," TX","Acura","TL2WD","6.0"
"16649","70770","Virgina Beach"," VA","Acura","MDX4WD","12.0"
"28500","70780","Overland Park"," KS","Acura","MDXFWD","6.0"
"13813","70828","Garland"," TX","Acura","ILX5-Speed","7.0"
"12290","70834","Framingham"," MA","Acura","TSX4dr","10.0"
"26555","70906","Jenkintown"," PA","Acura","MDXAWD","6.0"
"12598","70911","Woburn"," MA","Acura","TSX4dr","9.0"
"19394","70912","Ardmore"," PA","Acura","MDXAWD","10.0"
"16659","70915","Columbia"," MO","Acura","TLBase","7.0"
"20595","70935","Savannah"," GA","Acura","MDXAWD","9.0"
"16995","70960","Baltimore"," MD","Acura","MDXAWD","10.0"
"13500","70966","Norwood"," MA","Acura","TSX4dr","10.0"
"21988","70977","Fremont"," CA","Acura","RDXFWD","5.0"
"27900","70986","Westmont"," IL","Acura","MDXAWD","5.0"
"8744","71044","Ocala"," FL","Acura","TLType-S","18.0"
"22500","71044","Tulsa"," OK","Acura","MDXBase","7.0"
"25217","71050","Corpus Christi"," TX","Acura","MDXFWD","6.0"
"14472","71083","West Palm Beach"," FL","Acura","RDXAWD","10.0"
"21495","71089","Los Angeles"," CA","Acura","RLXwith","6.0"
"14995","71133","Montclair"," CA","Acura","TL4dr","12.0"
"18795","71139","Brooklyn"," NY","Acura","MDXAWD","10.0"
"18999","71143","Bohemia"," NY","Acura","MDXAWD","8.0"
"14987","71144","Puyallup"," WA","Acura","TSX4dr","11.0"
"15987","71167","Buffalo Grove"," IL","Acura","TSXSpecial","6.0"
